id,name,latitude,longitude
PW7,Soon Teck,1.405373,103.897292
PW6,Sumang,1.408422,103.898605
PW5,Nibong,1.411801,103.900326
PW4,Samudera,1.415889,103.902133
PW3,Puggol Point,1.416795,103.906665
PW1,Sam Kee,1.409659,103.904888
NE17,Punggol,1.405219,103.902345
PE1,Cove,1.399432,103.905816
PE2,Meridian,1.396904,103.908897
PE3,Coral Edge,1.393926,103.91257
PE4,Riviera,1.394514,103.916159
PE5,kadaloor,1.399518,103.916536
PE6,Oasis,1.402251,103.912774
PE7,Damai,1.405224,103.90862
